date,sku_id,channel,inventory_onhand,units_sold,lost_sales,arrivals_today,promo_flag,holiday_flag
2023-03-21,SKU_002,ecomm,34,37,0,0,0,0
2023-03-22,SKU_002,ecomm,1,33,0,0,0,0
2023-03-23,SKU_002,ecomm,0,1,28,0,0,0
2023-03-24,SKU_002,ecomm,0,0,48,0,0,0
2023-03-25,SKU_002,ecomm,0,0,27,0,1,0
2023-03-26,SKU_002,ecomm,0,0,18,0,0,0
2023-03-27,SKU_002,ecomm,0,0,40,0,1,0
2023-03-28,SKU_002,ecomm,0,0,21,0,0,0
2023-03-29,SKU_002,ecomm,0,0,31,0,0,0
2023-03-30,SKU_002,ecomm,0,0,37,0,0,0
2023-03-31,SKU_002,ecomm,0,0,17,0,0,0
2023-04-01,SKU_002,ecomm,0,0,33,0,0,0
2023-04-02,SKU_002,ecomm,0,0,25,0,0,0
2023-04-03,SKU_002,ecomm,0,0,25,0,0,0
2023-04-04,SKU_002,ecomm,0,0,41,0,0,0
2023-04-05,SKU_002,ecomm,0,0,26,0,1,0
2023-04-06,SKU_002,ecomm,0,0,20,0,0,0
2023-04-07,SKU_002,ecomm,0,0,20,0,0,0
2023-04-08,SKU_002,ecomm,273,0,23,273,0,0
2023-04-09,SKU_002,ecomm,257,16,0,0,0,0
2023-04-10,SKU_002,ecomm,532,19,0,294,0,0
2023-04-11,SKU_002,ecomm,496,36,0,0,1,0
2023-04-12,SKU_002,ecomm,463,33,0,0,0,0
2023-04-13,SKU_002,ecomm,432,31,0,0,0,0
2023-04-14,SKU_002,ecomm,407,25,0,0,0,0
2023-04-15,SKU_002,ecomm,395,12,0,0,0,0
2023-04-16,SKU_002,ecomm,359,36,0,0,0,0
2023-04-17,SKU_002,ecomm,318,41,0,0,0,0
2023-04-18,SKU_002,ecomm,293,25,0,0,0,0
2023-04-19,SKU_002,ecomm,264,29,0,0,0,0
2023-04-20,SKU_002,ecomm,235,29,0,0,0,0
2023-04-21,SKU_002,ecomm,221,14,0,0,0,0
2023-04-22,SKU_002,ecomm,186,35,0,0,0,0
2023-04-23,SKU_002,ecomm,163,23,0,0,0,0
2023-04-24,SKU_002,ecomm,153,10,0,0,0,0
2023-04-25,SKU_002,ecomm,126,27,0,0,1,0
2023-04-26,SKU_002,ecomm,90,36,0,0,0,0
2023-04-27,SKU_002,ecomm,58,32,0,0,0,0
2023-04-28,SKU_002,ecomm,31,27,0,0,0,0
2023-04-29,SKU_002,ecomm,0,31,2,0,0,0
2023-04-30,SKU_002,ecomm,0,0,29,0,0,0
2023-05-01,SKU_002,ecomm,0,0,27,0,0,0
2023-05-02,SKU_002,ecomm,0,0,22,0,0,0
2023-05-03,SKU_002,ecomm,0,0,47,0,0,0
2023-05-04,SKU_002,ecomm,0,0,27,0,0,0
2023-05-05,SKU_002,ecomm,0,0,38,0,0,0
2023-05-06,SKU_002,ecomm,0,0,23,0,0,0
2023-05-07,SKU_002,ecomm,0,0,17,0,0,0
2023-05-08,SKU_002,ecomm,0,0,25,0,0,0
2023-05-09,SKU_002,ecomm,0,0,20,0,0,0
2023-05-10,SKU_002,ecomm,0,0,26,0,0,0
2023-05-11,SKU_002,ecomm,0,0,20,0,0,0
2023-05-12,SKU_002,ecomm,0,0,34,0,0,0
2023-05-13,SKU_002,ecomm,0,0,15,0,0,0
2023-05-14,SKU_002,ecomm,0,0,19,0,1,0
2023-05-15,SKU_002,ecomm,0,0,35,0,1,0
2023-05-16,SKU_002,ecomm,0,0,13,0,0,0
2023-05-17,SKU_002,ecomm,0,0,31,0,0,0
2023-05-18,SKU_002,ecomm,0,0,32,0,1,0
2023-05-19,SKU_002,ecomm,0,0,33,0,0,0
2023-05-20,SKU_002,ecomm,0,0,17,0,0,0
2023-05-21,SKU_002,ecomm,0,0,17,0,0,0
2023-05-22,SKU_002,ecomm,0,0,28,0,0,0
2023-05-23,SKU_002,ecomm,0,0,21,0,1,0
2023-05-24,SKU_002,ecomm,0,0,19,0,0,0
2023-05-25,SKU_002,ecomm,0,0,26,0,0,0
2023-05-26,SKU_002,ecomm,0,0,47,0,0,0
2023-05-27,SKU_002,ecomm,0,0,41,0,0,0
2023-05-28,SKU_002,ecomm,0,0,28,0,0,0
2023-05-29,SKU_002,ecomm,0,0,32,0,0,0
2023-05-30,SKU_002,ecomm,0,0,40,0,0,0
2023-05-31,SKU_002,ecomm,0,0,13,0,0,0
2023-06-01,SKU_002,ecomm,0,0,38,0,0,0
2023-06-02,SKU_002,ecomm,0,0,33,0,0,0
2023-06-03,SKU_002,ecomm,0,0,41,0,0,0
2023-06-04,SKU_002,ecomm,0,0,31,0,0,0
2023-06-05,SKU_002,ecomm,0,0,21,0,0,0
2023-06-06,SKU_002,ecomm,0,0,23,0,0,0
2023-06-07,SKU_002,ecomm,0,0,25,0,0,0
2023-06-08,SKU_002,ecomm,0,0,35,0,0,0
2023-06-09,SKU_002,ecomm,0,0,36,0,0,0
2023-06-10,SKU_002,ecomm,0,0,21,0,0,0
2023-06-11,SKU_002,ecomm,0,0,35,0,0,0
2023-06-12,SKU_002,ecomm,0,0,23,0,0,0
2023-06-13,SKU_002,ecomm,0,0,31,0,1,0
2023-06-14,SKU_002,ecomm,0,0,6,0,0,0
2023-06-15,SKU_002,ecomm,0,0,37,0,0,0
2023-06-16,SKU_002,ecomm,0,0,29,0,0,0
2023-06-17,SKU_002,ecomm,0,0,20,0,0,0
2023-06-18,SKU_002,ecomm,0,0,20,0,0,0
2023-06-19,SKU_002,ecomm,0,0,33,0,0,0
2023-06-20,SKU_002,ecomm,0,0,18,0,0,0
2023-06-21,SKU_002,ecomm,0,0,34,0,0,0
2023-06-22,SKU_002,ecomm,0,0,28,0,0,0
2023-06-23,SKU_002,ecomm,171,0,16,171,0,0
2023-06-24,SKU_002,ecomm,146,25,0,0,1,0
2023-06-25,SKU_002,ecomm,132,14,0,0,0,0
2023-06-26,SKU_002,ecomm,113,19,0,0,1,0
2023-06-27,SKU_002,ecomm,89,24,0,0,0,0
2023-06-28,SKU_002,ecomm,359,20,0,290,0,0
2023-06-29,SKU_002,ecomm,331,28,0,0,0,0
2023-06-30,SKU_002,ecomm,309,22,0,0,0,0
2023-07-01,SKU_002,ecomm,273,36,0,0,0,0
2023-07-02,SKU_002,ecomm,251,22,0,0,0,0
2023-07-03,SKU_002,ecomm,223,28,0,0,1,0
2023-07-04,SKU_002,ecomm,191,32,0,0,0,1
2023-07-05,SKU_002,ecomm,153,38,0,0,0,0
2023-07-06,SKU_002,ecomm,119,34,0,0,0,0
2023-07-07,SKU_002,ecomm,80,39,0,0,0,0
2023-07-08,SKU_002,ecomm,57,23,0,0,0,0
2023-07-09,SKU_002,ecomm,27,30,0,0,1,0
2023-07-10,SKU_002,ecomm,0,27,3,0,0,0
2023-07-11,SKU_002,ecomm,0,0,45,0,0,0
2023-07-12,SKU_002,ecomm,0,0,21,0,0,0
2023-07-13,SKU_002,ecomm,0,0,44,0,1,0
2023-07-14,SKU_002,ecomm,0,0,32,0,0,0
2023-07-15,SKU_002,ecomm,0,0,31,0,0,0
2023-07-16,SKU_002,ecomm,0,0,24,0,0,0
2023-07-17,SKU_002,ecomm,0,0,31,0,0,0
2023-07-18,SKU_002,ecomm,0,0,28,0,1,0
2023-07-19,SKU_002,ecomm,0,0,25,0,0,0
2023-07-20,SKU_002,ecomm,0,0,37,0,0,0
2023-07-21,SKU_002,ecomm,0,0,30,0,0,0
2023-07-22,SKU_002,ecomm,0,0,14,0,0,0
2023-07-23,SKU_002,ecomm,0,0,22,0,1,0
2023-07-24,SKU_002,ecomm,0,0,28,0,0,0
2023-07-25,SKU_002,ecomm,0,0,30,0,0,0
2023-07-26,SKU_002,ecomm,0,0,27,0,0,0
2023-07-27,SKU_002,ecomm,0,0,20,0,0,0
2023-07-28,SKU_002,ecomm,0,0,33,0,0,0
2023-07-29,SKU_002,ecomm,0,0,31,0,0,0
2023-07-30,SKU_002,ecomm,0,0,11,0,0,0
2023-07-31,SKU_002,ecomm,0,0,21,0,0,0
2023-08-01,SKU_002,ecomm,0,0,25,0,0,0
2023-08-02,SKU_002,ecomm,0,0,18,0,0,0
2023-08-03,SKU_002,ecomm,0,0,27,0,0,0
2023-08-04,SKU_002,ecomm,0,0,19,0,1,0
2023-08-05,SKU_002,ecomm,0,0,41,0,0,0
2023-08-06,SKU_002,ecomm,0,0,7,0,0,0
2023-08-07,SKU_002,ecomm,0,0,24,0,0,0
2023-08-08,SKU_002,ecomm,0,0,18,0,0,0
2023-08-09,SKU_002,ecomm,0,0,35,0,0,0
2023-08-10,SKU_002,ecomm,0,0,24,0,0,0
2023-08-11,SKU_002,ecomm,0,0,49,0,0,0
2023-08-12,SKU_002,ecomm,0,0,30,0,0,0
2023-08-13,SKU_002,ecomm,119,0,24,119,0,0
2023-08-14,SKU_002,ecomm,88,31,0,0,0,0
2023-08-15,SKU_002,ecomm,68,20,0,0,0,0
2023-08-16,SKU_002,ecomm,41,27,0,0,0,0
2023-08-17,SKU_002,ecomm,23,18,0,0,0,0
2023-08-18,SKU_002,ecomm,8,15,0,0,0,0
2023-08-19,SKU_002,ecomm,0,8,13,0,0,0
2023-08-20,SKU_002,ecomm,0,0,14,0,0,0
2023-08-21,SKU_002,ecomm,0,0,36,0,0,0
2023-08-22,SKU_002,ecomm,0,0,20,0,1,0
2023-08-23,SKU_002,ecomm,0,0,16,0,0,0
2023-08-24,SKU_002,ecomm,0,0,29,0,0,0
2023-08-25,SKU_002,ecomm,0,0,41,0,0,0
2023-08-26,SKU_002,ecomm,284,0,31,284,1,0
2023-08-27,SKU_002,ecomm,264,20,0,0,0,0
2023-08-28,SKU_002,ecomm,241,23,0,0,0,0
2023-08-29,SKU_002,ecomm,214,27,0,0,1,0
2023-08-30,SKU_002,ecomm,193,21,0,0,0,0
2023-08-31,SKU_002,ecomm,171,22,0,0,0,0
2023-09-01,SKU_002,ecomm,157,14,0,0,0,0
2023-09-02,SKU_002,ecomm,123,34,0,0,0,0
2023-09-03,SKU_002,ecomm,103,20,0,0,0,0
2023-09-04,SKU_002,ecomm,84,19,0,0,0,0
2023-09-05,SKU_002,ecomm,56,28,0,0,0,0
2023-09-06,SKU_002,ecomm,41,15,0,0,0,0
2023-09-07,SKU_002,ecomm,26,15,0,0,0,0
2023-09-08,SKU_002,ecomm,2,24,0,0,1,0
2023-09-09,SKU_002,ecomm,0,2,24,0,0,0
2023-09-10,SKU_002,ecomm,0,0,10,0,0,0
2023-09-11,SKU_002,ecomm,0,0,25,0,0,0
2023-09-12,SKU_002,ecomm,0,0,33,0,0,0
2023-09-13,SKU_002,ecomm,0,0,23,0,0,0
2023-09-14,SKU_002,ecomm,131,0,37,131,0,0
2023-09-15,SKU_002,ecomm,364,21,0,254,0,0
2023-09-16,SKU_002,ecomm,342,22,0,0,0,0
2023-09-17,SKU_002,ecomm,331,11,0,0,0,0
2023-09-18,SKU_002,ecomm,319,12,0,0,0,0
2023-09-19,SKU_002,ecomm,273,46,0,0,0,0
2023-09-20,SKU_002,ecomm,241,32,0,0,0,0
2023-09-21,SKU_002,ecomm,224,17,0,0,0,0
2023-09-22,SKU_002,ecomm,201,23,0,0,0,0
2023-09-23,SKU_002,ecomm,192,9,0,0,0,0
2023-09-24,SKU_002,ecomm,162,30,0,0,0,0
2023-09-25,SKU_002,ecomm,129,33,0,0,0,0
2023-09-26,SKU_002,ecomm,100,29,0,0,0,0
2023-09-27,SKU_002,ecomm,86,14,0,0,0,0
2023-09-28,SKU_002,ecomm,61,25,0,0,0,0
2023-09-29,SKU_002,ecomm,30,31,0,0,0,0
2023-09-30,SKU_002,ecomm,237,20,0,227,0,0
2023-10-01,SKU_002,ecomm,210,27,0,0,0,0
2023-10-02,SKU_002,ecomm,191,19,0,0,0,0
2023-10-03,SKU_002,ecomm,173,18,0,0,0,0
2023-10-04,SKU_002,ecomm,165,8,0,0,0,0
2023-10-05,SKU_002,ecomm,128,37,0,0,0,0
2023-10-06,SKU_002,ecomm,90,38,0,0,0,0
2023-10-07,SKU_002,ecomm,70,20,0,0,0,0
2023-10-08,SKU_002,ecomm,41,29,0,0,0,0
2023-10-09,SKU_002,ecomm,0,41,0,0,0,0
2023-10-10,SKU_002,ecomm,0,0,37,0,0,0
2023-10-11,SKU_002,ecomm,0,0,27,0,0,0
2023-10-12,SKU_002,ecomm,0,0,31,0,0,0
2023-10-13,SKU_002,ecomm,141,0,15,141,0,0
2023-10-14,SKU_002,ecomm,122,19,0,0,0,0
2023-10-15,SKU_002,ecomm,107,15,0,0,0,0
2023-10-16,SKU_002,ecomm,78,29,0,0,0,0
2023-10-17,SKU_002,ecomm,44,34,0,0,0,0
2023-10-18,SKU_002,ecomm,21,23,0,0,0,0
2023-10-19,SKU_002,ecomm,0,21,3,0,0,0
2023-10-20,SKU_002,ecomm,0,0,35,0,0,0
2023-10-21,SKU_002,ecomm,0,0,31,0,1,0
2023-10-22,SKU_002,ecomm,0,0,14,0,0,0
2023-10-23,SKU_002,ecomm,0,0,26,0,0,0
2023-10-24,SKU_002,ecomm,0,0,15,0,0,0
2023-10-25,SKU_002,ecomm,0,0,40,0,0,0
2023-10-26,SKU_002,ecomm,0,0,24,0,1,0
2023-10-27,SKU_002,ecomm,0,0,30,0,1,0
2023-10-28,SKU_002,ecomm,0,0,24,0,0,0
2023-10-29,SKU_002,ecomm,0,0,14,0,0,0
2023-10-30,SKU_002,ecomm,0,0,21,0,0,0
2023-10-31,SKU_002,ecomm,0,0,14,0,0,0
2023-11-01,SKU_002,ecomm,117,0,16,117,0,0
2023-11-02,SKU_002,ecomm,95,22,0,0,0,0
2023-11-03,SKU_002,ecomm,65,30,0,0,0,0
2023-11-04,SKU_002,ecomm,27,38,0,0,0,0
2023-11-05,SKU_002,ecomm,8,19,0,0,0,0
2023-11-06,SKU_002,ecomm,0,8,28,0,1,0
2023-11-07,SKU_002,ecomm,0,0,35,0,0,0
2023-11-08,SKU_002,ecomm,0,0,46,0,0,0
2023-11-09,SKU_002,ecomm,0,0,31,0,0,0
2023-11-10,SKU_002,ecomm,0,0,42,0,0,0
2023-11-11,SKU_002,ecomm,0,0,32,0,0,0
2023-11-12,SKU_002,ecomm,0,0,33,0,0,0
2023-11-13,SKU_002,ecomm,0,0,35,0,0,0
2023-11-14,SKU_002,ecomm,0,0,28,0,0,0
2023-11-15,SKU_002,ecomm,0,0,29,0,0,0
2023-11-16,SKU_002,ecomm,0,0,14,0,0,0
2023-11-17,SKU_002,ecomm,0,0,17,0,0,0
2023-11-18,SKU_002,ecomm,0,0,26,0,0,0
2023-11-19,SKU_002,ecomm,0,0,27,0,0,0
2023-11-20,SKU_002,ecomm,0,0,23,0,0,0
2023-11-21,SKU_002,ecomm,0,0,11,0,0,0
2023-11-22,SKU_002,ecomm,0,0,29,0,0,0
2023-11-23,SKU_002,ecomm,127,0,21,127,0,1
2023-11-24,SKU_002,ecomm,103,24,0,0,0,0
2023-11-25,SKU_002,ecomm,69,34,0,0,0,0
2023-11-26,SKU_002,ecomm,45,24,0,0,0,0
2023-11-27,SKU_002,ecomm,21,24,0,0,0,0
2023-11-28,SKU_002,ecomm,0,21,11,0,0,0
2023-11-29,SKU_002,ecomm,0,0,34,0,0,0
2023-11-30,SKU_002,ecomm,0,0,35,0,0,0
2023-12-01,SKU_002,ecomm,0,0,30,0,0,0
2023-12-02,SKU_002,ecomm,0,0,21,0,0,0
2023-12-03,SKU_002,ecomm,0,0,41,0,0,0
2023-12-04,SKU_002,ecomm,0,0,39,0,0,0
2023-12-05,SKU_002,ecomm,0,0,21,0,0,0
2023-12-06,SKU_002,ecomm,0,0,17,0,1,0
2023-12-07,SKU_002,ecomm,0,0,26,0,0,0
2023-12-08,SKU_002,ecomm,0,0,22,0,1,0
2023-12-09,SKU_002,ecomm,0,0,20,0,0,0
2023-12-10,SKU_002,ecomm,0,0,33,0,0,0
2023-12-11,SKU_002,ecomm,149,0,22,149,0,0
2023-12-12,SKU_002,ecomm,120,29,0,0,0,0
2023-12-13,SKU_002,ecomm,91,29,0,0,0,0
2023-12-14,SKU_002,ecomm,52,39,0,0,1,0
2023-12-15,SKU_002,ecomm,323,26,0,297,0,0
2023-12-16,SKU_002,ecomm,300,23,0,0,0,0
2023-12-17,SKU_002,ecomm,258,42,0,0,0,0
2023-12-18,SKU_002,ecomm,245,13,0,0,0,0
2023-12-19,SKU_002,ecomm,201,44,0,0,0,0
2023-12-20,SKU_002,ecomm,161,40,0,0,0,0
2023-12-21,SKU_002,ecomm,144,17,0,0,0,0
2023-12-22,SKU_002,ecomm,129,15,0,0,0,0
2023-12-23,SKU_002,ecomm,91,38,0,0,0,0
2023-12-24,SKU_002,ecomm,82,9,0,0,0,0
2023-12-25,SKU_002,ecomm,38,44,0,0,0,1
2023-12-26,SKU_002,ecomm,5,33,0,0,0,0
2023-12-27,SKU_002,ecomm,0,5,21,0,0,0
2023-12-28,SKU_002,ecomm,0,0,23,0,1,0
2023-12-29,SKU_002,ecomm,0,0,15,0,0,0
2023-12-30,SKU_002,ecomm,0,0,15,0,0,0
2023-12-31,SKU_002,ecomm,0,0,30,0,0,0
2024-01-01,SKU_002,ecomm,169,0,34,169,0,1
2024-01-02,SKU_002,ecomm,142,27,0,0,1,0
2024-01-03,SKU_002,ecomm,116,26,0,0,0,0
2024-01-04,SKU_002,ecomm,87,29,0,0,0,0
2024-01-05,SKU_002,ecomm,61,26,0,0,0,0
2024-01-06,SKU_002,ecomm,28,33,0,0,0,0
2024-01-07,SKU_002,ecomm,5,23,0,0,1,0
2024-01-08,SKU_002,ecomm,0,5,13,0,0,0
2024-01-09,SKU_002,ecomm,0,0,22,0,1,0
2024-01-10,SKU_002,ecomm,0,0,22,0,0,0
2024-01-11,SKU_002,ecomm,0,0,35,0,0,0
2024-01-12,SKU_002,ecomm,0,0,36,0,0,0
2024-01-13,SKU_002,ecomm,0,0,33,0,0,0
2024-01-14,SKU_002,ecomm,0,0,23,0,0,0
2024-01-15,SKU_002,ecomm,0,0,21,0,0,0
2024-01-16,SKU_002,ecomm,0,0,29,0,0,0
2024-01-17,SKU_002,ecomm,0,0,11,0,0,0
2024-01-18,SKU_002,ecomm,0,0,34,0,0,0
2024-01-19,SKU_002,ecomm,0,0,30,0,1,0
2024-01-20,SKU_002,ecomm,0,0,38,0,0,0
2024-01-21,SKU_002,ecomm,0,0,25,0,0,0
2024-01-22,SKU_002,ecomm,0,0,38,0,0,0
2024-01-23,SKU_002,ecomm,0,0,21,0,0,0
2024-01-24,SKU_002,ecomm,0,0,32,0,0,0
2024-01-25,SKU_002,ecomm,0,0,38,0,1,0
2024-01-26,SKU_002,ecomm,0,0,21,0,0,0
2024-01-27,SKU_002,ecomm,0,0,22,0,0,0
2024-01-28,SKU_002,ecomm,0,0,31,0,0,0
2024-01-29,SKU_002,ecomm,0,0,31,0,1,0
2024-01-30,SKU_002,ecomm,0,0,13,0,0,0
2024-01-31,SKU_002,ecomm,0,0,19,0,0,0
2024-02-01,SKU_002,ecomm,0,0,16,0,0,0
2024-02-02,SKU_002,ecomm,0,0,25,0,1,0
2024-02-03,SKU_002,ecomm,0,0,27,0,0,0
2024-02-04,SKU_002,ecomm,0,0,42,0,0,0
2024-02-05,SKU_002,ecomm,0,0,40,0,0,0
2024-02-06,SKU_002,ecomm,0,0,33,0,0,0
2024-02-07,SKU_002,ecomm,0,0,19,0,0,0
2024-02-08,SKU_002,ecomm,0,0,43,0,0,0
2024-02-09,SKU_002,ecomm,0,0,32,0,0,0
2024-02-10,SKU_002,ecomm,0,0,28,0,0,0
2024-02-11,SKU_002,ecomm,0,0,30,0,0,0
2024-02-12,SKU_002,ecomm,0,0,39,0,0,0
2024-02-13,SKU_002,ecomm,0,0,30,0,0,0
2024-02-14,SKU_002,ecomm,0,0,35,0,0,0
2024-02-15,SKU_002,ecomm,0,0,19,0,0,0
2024-02-16,SKU_002,ecomm,0,0,28,0,0,0
2024-02-17,SKU_002,ecomm,0,0,21,0,0,0
2024-02-18,SKU_002,ecomm,0,0,12,0,0,0
2024-02-19,SKU_002,ecomm,0,0,31,0,0,0
2024-02-20,SKU_002,ecomm,0,0,38,0,0,0
2024-02-21,SKU_002,ecomm,0,0,24,0,0,0
2024-02-22,SKU_002,ecomm,0,0,21,0,0,0
2024-02-23,SKU_002,ecomm,123,0,13,123,0,0
2024-02-24,SKU_002,ecomm,79,44,0,0,0,0
2024-02-25,SKU_002,ecomm,58,21,0,0,0,0
2024-02-26,SKU_002,ecomm,48,10,0,0,0,0
2024-02-27,SKU_002,ecomm,18,30,0,0,0,0
2024-02-28,SKU_002,ecomm,0,18,0,0,0,0
2024-02-29,SKU_002,ecomm,0,0,36,0,0,0
2024-03-01,SKU_002,ecomm,0,0,23,0,0,0
2024-03-02,SKU_002,ecomm,0,0,24,0,0,0
2024-03-03,SKU_002,ecomm,255,0,6,255,0,0
2024-03-04,SKU_002,ecomm,227,28,0,0,0,0
2024-03-05,SKU_002,ecomm,326,33,0,132,0,0
2024-03-06,SKU_002,ecomm,284,42,0,0,0,0
2024-03-07,SKU_002,ecomm,267,17,0,0,1,0
2024-03-08,SKU_002,ecomm,251,16,0,0,0,0
2024-03-09,SKU_002,ecomm,384,21,0,154,0,0
2024-03-10,SKU_002,ecomm,370,14,0,0,0,0
2024-03-11,SKU_002,ecomm,341,29,0,0,0,0
2024-03-12,SKU_002,ecomm,307,34,0,0,0,0
2024-03-13,SKU_002,ecomm,295,12,0,0,0,0
2024-03-14,SKU_002,ecomm,273,22,0,0,0,0
2024-03-15,SKU_002,ecomm,253,20,0,0,0,0
2024-03-16,SKU_002,ecomm,232,21,0,0,0,0
2024-03-17,SKU_002,ecomm,192,40,0,0,0,0
2024-03-18,SKU_002,ecomm,158,34,0,0,0,0
2024-03-19,SKU_002,ecomm,128,30,0,0,0,0
2024-03-20,SKU_002,ecomm,104,24,0,0,0,0
2024-03-21,SKU_002,ecomm,71,33,0,0,0,0
2024-03-22,SKU_002,ecomm,53,18,0,0,0,0
2024-03-23,SKU_002,ecomm,257,26,0,230,0,0
2024-03-24,SKU_002,ecomm,244,13,0,0,0,0
2024-03-25,SKU_002,ecomm,222,22,0,0,0,0
2024-03-26,SKU_002,ecomm,181,41,0,0,0,0
2024-03-27,SKU_002,ecomm,164,17,0,0,0,0
2024-03-28,SKU_002,ecomm,127,37,0,0,0,0
2024-03-29,SKU_002,ecomm,106,21,0,0,0,0
2024-03-30,SKU_002,ecomm,89,17,0,0,1,0
2024-03-31,SKU_002,ecomm,66,23,0,0,0,0
2024-04-01,SKU_002,ecomm,175,26,0,135,0,0
2024-04-02,SKU_002,ecomm,157,18,0,0,0,0
2024-04-03,SKU_002,ecomm,118,39,0,0,1,0
2024-04-04,SKU_002,ecomm,95,23,0,0,0,0
2024-04-05,SKU_002,ecomm,79,16,0,0,1,0
2024-04-06,SKU_002,ecomm,56,23,0,0,0,0
2024-04-07,SKU_002,ecomm,29,27,0,0,0,0
2024-04-08,SKU_002,ecomm,139,22,0,132,0,0
2024-04-09,SKU_002,ecomm,126,13,0,0,1,0
2024-04-10,SKU_002,ecomm,355,25,0,254,0,0
2024-04-11,SKU_002,ecomm,331,24,0,0,0,0
2024-04-12,SKU_002,ecomm,304,27,0,0,0,0
2024-04-13,SKU_002,ecomm,272,32,0,0,0,0
2024-04-14,SKU_002,ecomm,246,26,0,0,0,0
2024-04-15,SKU_002,ecomm,219,27,0,0,0,0
2024-04-16,SKU_002,ecomm,193,26,0,0,0,0
2024-04-17,SKU_002,ecomm,172,21,0,0,0,0
2024-04-18,SKU_002,ecomm,132,40,0,0,0,0
2024-04-19,SKU_002,ecomm,221,24,0,113,0,0
2024-04-20,SKU_002,ecomm,194,27,0,0,0,0
2024-04-21,SKU_002,ecomm,438,17,0,261,1,0
2024-04-22,SKU_002,ecomm,401,37,0,0,1,0
2024-04-23,SKU_002,ecomm,382,19,0,0,0,0
2024-04-24,SKU_002,ecomm,343,39,0,0,0,0
2024-04-25,SKU_002,ecomm,319,24,0,0,0,0
2024-04-26,SKU_002,ecomm,303,16,0,0,0,0
2024-04-27,SKU_002,ecomm,263,40,0,0,0,0
2024-04-28,SKU_002,ecomm,226,37,0,0,0,0
2024-04-29,SKU_002,ecomm,201,25,0,0,0,0
2024-04-30,SKU_002,ecomm,174,27,0,0,1,0
2024-05-01,SKU_002,ecomm,145,29,0,0,0,0
2024-05-02,SKU_002,ecomm,240,45,0,140,0,0
2024-05-03,SKU_002,ecomm,206,34,0,0,1,0
2024-05-04,SKU_002,ecomm,177,29,0,0,0,0
2024-05-05,SKU_002,ecomm,142,35,0,0,0,0
2024-05-06,SKU_002,ecomm,98,44,0,0,0,0
2024-05-07,SKU_002,ecomm,81,17,0,0,0,0
2024-05-08,SKU_002,ecomm,64,17,0,0,0,0
2024-05-09,SKU_002,ecomm,232,35,0,203,0,0
2024-05-10,SKU_002,ecomm,198,34,0,0,1,0
2024-05-11,SKU_002,ecomm,164,34,0,0,0,0
2024-05-12,SKU_002,ecomm,131,33,0,0,0,0
2024-05-13,SKU_002,ecomm,94,37,0,0,0,0
2024-05-14,SKU_002,ecomm,53,41,0,0,1,0
2024-05-15,SKU_002,ecomm,30,23,0,0,0,0
2024-05-16,SKU_002,ecomm,0,30,9,0,0,0
2024-05-17,SKU_002,ecomm,0,0,38,0,0,0
2024-05-18,SKU_002,ecomm,0,0,34,0,0,0
2024-05-19,SKU_002,ecomm,0,0,23,0,0,0
2024-05-20,SKU_002,ecomm,0,0,20,0,0,0
2024-05-21,SKU_002,ecomm,0,0,36,0,0,0
2024-05-22,SKU_002,ecomm,0,0,33,0,0,0
2024-05-23,SKU_002,ecomm,0,0,36,0,0,0
2024-05-24,SKU_002,ecomm,0,0,28,0,0,0
2024-05-25,SKU_002,ecomm,0,0,34,0,0,0
2024-05-26,SKU_002,ecomm,0,0,16,0,0,0
2024-05-27,SKU_002,ecomm,0,0,31,0,0,0
2024-05-28,SKU_002,ecomm,290,0,22,290,0,0
2024-05-29,SKU_002,ecomm,252,38,0,0,0,0
2024-05-30,SKU_002,ecomm,218,34,0,0,0,0
2024-05-31,SKU_002,ecomm,198,20,0,0,0,0
2024-06-01,SKU_002,ecomm,171,27,0,0,0,0
2024-06-02,SKU_002,ecomm,153,18,0,0,0,0
2024-06-03,SKU_002,ecomm,124,29,0,0,0,0
2024-06-04,SKU_002,ecomm,92,32,0,0,0,0
2024-06-05,SKU_002,ecomm,80,12,0,0,0,0
2024-06-06,SKU_002,ecomm,61,19,0,0,0,0
2024-06-07,SKU_002,ecomm,33,28,0,0,0,0
2024-06-08,SKU_002,ecomm,0,33,5,0,0,0
2024-06-09,SKU_002,ecomm,0,0,39,0,1,0
2024-06-10,SKU_002,ecomm,0,0,37,0,0,0
2024-06-11,SKU_002,ecomm,0,0,39,0,0,0
2024-06-12,SKU_002,ecomm,0,0,37,0,0,0
2024-06-13,SKU_002,ecomm,0,0,22,0,0,0
2024-06-14,SKU_002,ecomm,0,0,20,0,0,0
2024-06-15,SKU_002,ecomm,0,0,19,0,0,0
2024-06-16,SKU_002,ecomm,0,0,35,0,0,0
2024-06-17,SKU_002,ecomm,0,0,24,0,0,0
2024-06-18,SKU_002,ecomm,0,0,31,0,0,0
2024-06-19,SKU_002,ecomm,0,0,31,0,0,0
2024-06-20,SKU_002,ecomm,0,0,15,0,0,0
2024-06-21,SKU_002,ecomm,0,0,17,0,0,0
2024-06-22,SKU_002,ecomm,0,0,32,0,0,0
2024-06-23,SKU_002,ecomm,0,0,12,0,0,0
2024-06-24,SKU_002,ecomm,0,0,21,0,0,0
2024-06-25,SKU_002,ecomm,0,0,33,0,0,0
2024-06-26,SKU_002,ecomm,0,0,18,0,0,0
2024-06-27,SKU_002,ecomm,0,0,27,0,0,0
