index,SUPPLIER_NBR,SUPPLIER_ERP,SUPPLIER_ADDRESS,SUPPLIER_CITY,SUPPLIER_STATE,SUPPLIER_ZIP_CDE,SUPPLIER_COUNTRY,SUPPLIER_TAX_ID,SPEND_USD,D-U-N-S Number,business_name,street_address,Global Ultimate Business Name,cosine_similarity,match
2053,41052823,MISSISSIPPI DEPT OF EMPLOYMENT,PO BOX 22730,JACKSON,MS,39225-2273,US,,4982.28,809393853,The State Treasurer Mississippi Office of,501 N West St Jackson MS,State of Mississippi,0.3856,No
2054,41052841,JEFFERSON COUNTY COURT #1,1007 FRANKLIN AVE,TORONTO,OH,43964,US,,1782.34,13785766,Sol E Genesis, Franklin IN,Sol E Genesis,0.315,No
2055,41052865,GENERAL SESSIONS COURT CLERK,801 ANDERSON ST,BRISTOL,TN,37620,US,,538.6,115833716,B.K. Bell Commercial Investments LLC, Anderson IN,B.K. Bell Commercial Investments LLC,0.3669,No
2056,41052866,SULLIVAN CO GENERAL SESSION,200 SHELBY ST ROOM 266,KINGSPORT,TN,37660,US,,1133.25,830762761,County of Sullivan,225 W Center St Ste 101 Kingsport TN,County of Sullivan,0.4407,No
2057,41052878,MAGISTRATE COURT OF GWINNETT,PO BOX 568,LAWRENCEVILLE,GA,30046,US,,1867.98,781990643,County of Gwinnett,640 Swanson Dr Lawrenceville GA,County of Gwinnett,0.3967,No
2058,41052889,STATE MARSHAL BARBARA COFFEY,PO BOS 497,S GLASTONBURY,CT,06073,US,,63.55,149123171,"Mahoney Sabol & Company, LLP",180 Glastonbury Blvd # 400 Glastonbury CT,"Mahoney Sabol & Company, LLP",0.3217,No
2059,41053169,POTTAWATTAMIE COUNTY SHERRIF'S,1400 BIG LAKE RD,COUNIL BLUFFS,IA,51501,US,,778.01,78001377,County of Pottawattamie,227 S 6th St Council Bluffs IA,County of Pottawattamie,0.4519,No
2060,41053214,WILKINSON LAW FIRM,511 KEYWOOD CIRCLE,FLOWOOD,MS,39232,US,,1695.6200000000001,965742794,City of Flowood,2101 Airport Rd N Ste A Flowood MS,City of Flowood,0.2734,No
2061,41053254,PATRICIA BELLINGER,117 BRATTLE ST,CAMBRIDGE,MA,02138,US,047-66-3083,92500.0,66971382,President and Fellows of Harvard College,49 Brattle St Arlington MA,President and Fellows of Harvard College,0.3838,No
2062,41053315,HOOVER ELEVEN HOLDINGS LLC,600 OLD COUNTRY RD STE 425,GARDEN CITY,NY,11530,US,82-2634734,4000.0,117230561,The Neiman Marcus Group LLC,630 Old Country Rd A6 Garden City NY,"Myt Ultimate Parent, Inc.",0.3879,No
2063,41053316,TAMPA PREMIUM OUTLETS LLC,2398 GRAND CYPRESS DR STE 400,LUTZ,FL,33559,US,27-5555509,20452.440000000002,107987331,Hyatt Corporation,1 Grand Cypress Blvd Orlando FL,Hyatt Hotels Corporation,0.2796,No
2064,41053350,"SUPERIOR COURT OF NJ, SPECIAL CIVIL",PO BOX 312,TOMS RIVER,NJ,08754,US,,118.78999999999999,70417191,Township of Toms River,33 Washington St Toms River NJ,Township of Toms River,0.4058,No
2065,41053399,HAB-DLT (ER) BERKHEIMER,PO BOX 21690,LEHIGH VALLEY,PA,18002-1690,US,,693.91,968045562,"Verizon Wireless, Inc.", Lehigh Valley PA,Verizon Communications Inc.,0.4427,No
2066,41053402,"CAVALRY SPV I, LLC",7765 SW 87TH AVE STE 101,MIAMI,FL,33173,US,,205.92999999999998,10876276,"Grunenthal Services, Inc.",1005 SW 87th Ave Miami FL,Grünenthal Pharma GmbH & Co. KG,0.4002,No
2067,41053405,LVNV FUNDING LLC,PO BOX 109032,CHICAGO,IL,60610,US,,1050.69,943194449,"Samsung Semiconductor, Inc.", Chicago IL,"Samsung Electronics Co., Ltd.",0.3038,No
2068,41053639,TD BANK USA C/O SHERMETA LAW,PO BOX 5016,ROCHESTER,MI,48308,US,,73.43,866997257,George's Coney Island Inc,1437 N Rochester Rd Rochester MI,George's Coney Island Inc,0.3027,No
2069,41053687,THE GRISHAM LAW FIRM,PO BOX 13980,MAUMELLE,AR,72113,US,,807.75,837769103,The Kroger Co,110 Commons Dr Maumelle AR,The Kroger Co,0.3368,No
2070,41053710,JEFFERSON CO COURTHOUSE,1851 2ND AVE N STE 250,BESSEMER,AL,35020-4986,US,,326.15,78968476,City of Bessemer,1700 3rd Ave N Bessemer AL,City of Bessemer,0.3438,No
2071,41054046,HAB-DLT(ER),PO BOX 25149,LEHIGH VALLEY,PA,18002-5149,US,,436.56,968045562,"Verizon Wireless, Inc.", Lehigh Valley PA,Verizon Communications Inc.,0.4427,No
2072,41054048,CAVALRY SPV I LLC,PO BOX 17235,MEMPHIS,TN,38187,US,,352.23,40663360,Sloan Fluid Accessories Inc, Memphis TN,Sloan Fluid Accessories Inc,0.3626,No
2073,41054108,LVNV FUNDING,PO BOX 948,OXFORD,MS,38655,US,,750.8199999999999,829861749,Book Mart Corporation,1111 Jackson Ave Oxford MS,Book Mart Corporation,0.2917,No
2074,41054156,MASON MUNICIPAL COURT,5950 S MASON MONTGOMERY RD,MASON,OH,45040,US,,1054.8,80370553,"Mason Street Opco, LLC",950 Mason St San Francisco CA,ACCOR,0.4251,No
2075,41054172,OKLAHOMA MOTOR CREDIT COMPANY,PO BOX 1748,OKLAHOMA CITY,OK,73101,US,,700.0,932445117,Oklahoma Transportation Authority, Oklahoma City OK,Oklahoma Transportation Authority,0.5357,No
2076,41054183,INDIANA DEPT OF WORKFORCE DEV,10 N SENATE AVE,INDIANAPOLIS,IN,46204-2277,US,,1147.15,824799308,Indiana Department of Revenue,100 N Senate Ave Rm N105 Indianapolis IN,State of Indiana,0.5239,No
2077,41054193,GOVERNMENT OF ALBERTA,1A SIR WINSTON CHURCHILL SQUARE,EDMONTON,AB,T5J 0R2,CA,,330.84,200518335,516738 Alberta Ltd,9267 41 Ave NW EDMONTON AB,516738 Alberta Ltd,0.3685,No
2078,41054205,NORTH CAROLINA DEPT OF REVENUE,PO BOX 27431,RALEIGH,NC,27611,US,,2919.54,117043171,North Carolina Department of Revenue, Raleigh NC,State of North Carolina,0.6151,No
2079,41054450,SARAH NASH,898 PARK AVE,NEW YORK,NY,10075,US,123-58-2007,126087.16,82589862,Thompson Chicago Corp,2 Park Ave New York NY,Thompson Chicago Corp,0.3903,No
2081,41054460,KEYSTONE COLLECTIONS GROUP,PO BOX 502,IRWIN,PA,15642,US,,934.77,30080709,"North Huntingdon, Township of Inc",11279 Center Hwy Ste 1 Irwin PA,"North Huntingdon, Township of Inc",0.2752,No
2082,41054477,MARK JUSTIN RIABLE,PO BOX 3701,LITTLE ROCK,AR,72203,US,,376.91999999999996,36093443,"Public Service Commission, Arkansas",1000 Center St Little Rock AR,State of Arkansas,0.3768,No
2083,41054496,"ANDREU, PALMA, LAVIN & SOLIS, PLLC","815 NW 57TH AVE, STE 401",MIAMI,FL,33126,US,,51.800000000000004,79687974,Wendium of Florida Inc,645 NW 57th Ave Miami FL,Wendium of Florida Inc,0.4015,No
2084,41054497,FAYE D ENGLISH,PO BOX 1718,MEMPHIS,TN,38101-1718,US,,12115.32,40663360,Sloan Fluid Accessories Inc, Memphis TN,Sloan Fluid Accessories Inc,0.3795,No
2085,41054501,MARION COUNTY SMALL CLAIMS COURT,"300 E FALL CREEK PARKWAY N DR, 1ST",INDIANAPOLIS,IN,46205,US,,965.09,132286113,County of Marion,200 E Washington St # 1960 Indianapolis IN,County of Marion,0.347,No
2086,41054547,RAUSCH STURM,"250 N SUNNYSLOPE RD, STE 300",BROOKFIELD,WI,53005,US,,53.07,174393413,"Qps Employment Group, Inc.",250 N Patrick Blvd # 185 Brookfield WI,"Qps Employment Group, Inc.",0.321,No
2087,41054549,JEFF AND KELLY ADAMS,354 SEYMOUR CT,ELKHORN,WI,53121,US,,23551.41,93613040,Town of Seymour,1 First St Ste 3 Seymour CT,Town of Seymour,0.2951,No
2088,41054599,"FABER & BRAND, LLC",PO BOX 10110,COLUMBIA,MO,65205,US,,3607.61,969117550,"Columbia, City of (inc)", Columbia MO,"Columbia, City of (inc)",0.3721,No
2089,41054610,"ARNOLD SCOTT HARRIS, PC","111 W JACKSON BLVD, STE 600",CHICAGO,IL,60604,US,,777.41,147000710,"Servercentral, LLC",111 W Jackson Blvd # 1600 Chicago IL,"Servercentral, LLC",0.5076,No
2090,41054611,"ABBOTT OSBORN JACOBS, PLC","974  73RD ST, STE 20",WEST DES MOINES,IA,50265,US,,3394.67,832516483,Iowa State Treasurer, Des Moines IA,State of Iowa,0.3842,No
2092,41054741,"MANDARICH LAW GROUP, LLP",PO BOX 109032,CHICAGO,IL,62521,US,,504.01,621842285,The Hillman Group Inc, Chicago IL,Hillman Solutions Corp.,0.3545,No
2093,41054743,PRINCE WILLIAM GENERAL,9311 LEE AVENUE STE 230,MANASSAS,VA,20110-5586,US,,807.69,3096740,County of Prince William,1 County Complex CT Woodbridge VA,County of Prince William,0.3202,No
2094,41054821,ACCELERATED RECEIVABLES SOLUTIONS,"301 N JEFFERS, RM 207",NORTH PLATTE,NE,69101,US,,351.89,36244908,The North Platte Area Children's Museum,314 N Jeffers St North Platte NE,The North Platte Area Children's Museum,0.4825,No
2095,41054841,ALEXANDER FISHER,714 EASTERN SHORE DRIVE,SALISBURY,MD,21804,US,,3128.36,122086150,Bayside Fire Protection Co Inc,707 Eastern Shore Dr Salisbury MD,Bayside Fire Protection Co Inc,0.5049,No
2096,41054851,"SECOND ROUND SUB, LLC","275 SOUTH MAIN ST, S-111",ROCKY MOUNT,VA,24151,US,,2419.38,80368476,"Rocky Mount Small Engine Parts & Repair, Inc.",457 S Main St Rocky Mount VA,"Rocky Mount Small Engine Parts & Repair, Inc.",0.4022,No
2097,41054896,HENRICO CO GENERAL DISTRICT COURT,2201 LIBBIE AVE,RICHMOND,VA,23230,US,,178.67,148159978,"Mango, L.L.C.",123 Libbie Ave Ste A Richmond VA,"Mango, L.L.C.",0.493,No
2098,41054919,"THE COOK LAW OFFICE, PLLC",PO BOX 286,GOODLETTSVILLE,TN,37070,US,,756.6800000000001,13173441,"Jbv1, LLC",100 Lenox Pl Goodlettsville TN,"Jbv1, LLC",0.3062,No
2099,41054942,MARIETTA MUNICIPAL COURT,"259 BUTLER ST,  BOX 615",MARIETTA,OH,45750,US,,206.0,78104403,City of Marietta,205 Lawrence St Ne Marietta GA,City of Marietta,0.3616,No
2100,41055037,"RIEZMAN BERGER, PC","7700 BONHOMME, 7TH FLOOR",ST LOUIS,MO,63105,US,,305.22,184741622,Arnold Park Mall Assoc LP,7800 Bonhomme Ave Saint Louis MO,Arnold Park Mall Assoc LP,0.3664,No
2101,41055040,FRANCIS A HONDAL,10050 W SUBURBAN DR,MIAMI,FL,33156,US,591-12-9475,76726.56,121239493,Exact Construction Sofl LLC, Miami FL,Exact Construction Sofl LLC,0.2715,No
2102,41055041,DANIELLE LEE,153 UNION ST,MONTCLAIR,NJ,07042,US,089-64-4918,73286.59,120491375,45 Park Montclair LLC,45 Park St Montclair NJ,45 Park Montclair LLC,0.3533,No
2103,41055042,JAMES K SYMANCYK,7543 N MOCKINGBIRD LN,PARADISE VALLEY,AZ,85253,US,430-59-2933,72500.0,80577206,Ms Resort Owner LLC,5445 E Lincoln Dr Paradise Valley AZ,Ms Resort Owner LLC,0.2718,No
2104,41055063,LLOYD & MCDANIEL PLC,PO BOX 23200,LOUISVILLE,KY,40223,US,,886.1,33002042,Boucher Elda Lee Organization/, Louisville KY,Boucher Elda Lee Organization/,0.3773,No
2105,41055065,CLERK OF DELAWARE CIRCUIT COURTS,3100 S TILLOTSON AVE,MUNCIE,IN,47302,US,,72.5,154504237,"Indiana Bridge, Inc.",1810 S Macedonia Ave Muncie IN,"Indiana Bridge, Inc.",0.2446,No
2106,41055066,"ALLIANCEONE RECEIVABLES MGMT, INC","451 SW SEDGWICK RD, STE 220",PORT ORCHARD,WA,98367,US,,92.86,183431766,Port Orchard Partnership, Port Orchard WA,Port Orchard Partnership,0.3824,No
2107,41055079,ACCELERATED RECEIVABLES SOLUTIONS,PO BOX 418,BRIDGEPORT,NE,69336,US,,420.5,87073474,Toukan Management LLC,418 S Burlington Ave Hastings NE,Toukan Management LLC,0.2861,No
2109,41055145,MARKOFF LAW LLC,"29 N WACKER DR, STE 1010",CHICAGO,IL,60606,US,,124.03,832606664,"Rightpoint Consulting, LLC",29 N Wacker Dr FL 4 Chicago IL,Genpact Limited,0.5174,No
2110,41055192,MONEY 4 YOU #9,"1536 N WOODLAND PARK DR, STE 203",LAYTON,UT,84041,US,,1454.17,116836084,"Cbl & Associates Properties, Inc.",1201 N Hill Rd Layton UT,"Cbl & Associates Properties, Inc.",0.2874,No
2111,41055200,CONSTABLE JANICE M MITCHELL,2237 WILLIAMSBURG DR,LAPLACE,LA,70068,US,,331.4,34506544,Shooting Star Productions,2237 Palou Ave San Francisco CA,Shooting Star Productions,0.2264,No
2112,41055212,"BRITE FINANCIAL SERVICES, LLC","20300 W 12 MILE RD, STE 101",SOUTHFIELD,MI,48076,US,,528.43,61525107,The Soup Dive,26051 W 12 Mile Rd Southfield MI,The Soup Dive,0.3982,No
2113,41055217,CITY OF NORFOLK TREASURER,PO BOX 31800,HENRICO,VA,23294,US,,46.22,74740069,City of Norfolk,810 Union St Ste 508 Norfolk VA,City of Norfolk,0.3235,No
2114,41055262,MID-SOUTH ADJUSTMENT COMPANY,PO BOX 5270,PINE BLUFF,AR,71611,US,,603.0,49119926,Wendys 11,1205 S Main St Pine Bluff AR,Wendys 11,0.3565,No
2115,41055276,RIGHT NOW LOANS,PO BOX 31690,MESA,AZ,85275,US,,2177.13,20141404,City of Mesa,20 E Main St Mesa AZ,City of Mesa,0.2521,No
2116,41055283,MISSISSIPPI FEDERAL CREDIT UNION,PO BOX 55889,JACKSON,MS,39296,US,,160.68,809393853,The State Treasurer Mississippi Office of,501 N West St Jackson MS,State of Mississippi,0.3689,No
2117,41055285,MASSACHUSETTS DEPT OF REVENUE,PO BOX 7089,BOSTON,MA,02241,US,,590.73,4726456,Massachusetts Department of Revenue,100 Cambridge St Boston MA,Commonwealth of Massachusetts,0.462,No
2118,41055299,MANDARICH LAW GROUP,PO BOX 952289,LAKE MARY,FL,32795,US,,1002.0,57727995,"Trive Holdings, LLC",4044 W Lake Mary Blvd Lake Mary FL,"Trive Holdings, LLC",0.3536,No
2119,41055300,"KENNON JENKINS, COURT OFFICER",PO BOX 781,MOUNT HOLLY,NJ,08060,US,,84.32,73593442,Kitchen 87,87 Washington St Mount Holly NJ,Kitchen 87,0.343,No
2120,41055305,ALESSANDRO BOGLIOLO,429 GREENWICH ST #6C,NEW YORK,NY,10013,US,833-66-0280,72500.0,123887869,Botify Corporation,101 Greenwich St New York NY,Botify Corporation,0.3708,No
2121,41055306,JUAN RAJLIN,585 WASHINGTON AVE,PALO ALTO,CA,94301,US,225-75-6262,72500.0,63019863,Institute For The Future,201 Hamilton Ave Palo Alto CA,Institute For The Future,0.3787,No
2123,41055315,DESOTO COUNTY CIRCUIT CLERK,2535 HWY 51 SOUTH,HERNANDO,MS,38632,US,,169.95,66550071,Charles N Hannah,4120 Lauderdale Rd Hernando MS,Charles N Hannah,0.2978,No
2124,41055323,"SOLOMON, VIGH & SPRINGER, PA",PO BOX 3275,TAMPA,FL,33601,US,,2066.48,71183573,Teco, Tampa FL,Teco,0.3374,No
2125,41055335,BRIAN A BLITZ LAW,"8726 TOWN & COUNTRY BLVD, STE 205",ELLICOTT CITY,MD,21043,US,,138.65,70145778,Oriental Tailor Shop,700 Town and Country Blvd Houston TX,Oriental Tailor Shop,0.2639,No
2126,41055348,STEUBENVILLE MUNICIPAL COURT CLERK,123 SOUTH 3RD ST,STUEBENVILLE,OH,43952,US,,2463.6,5105948,World Street Kitchen Inc.,123 N 3rd St Ste 101 Minneapolis MN,World Street Kitchen Inc.,0.2697,No
2127,41055395,"TD AUTO FINANCE, LLC",PO BOX 7290,PHOENIX,AZ,85011,US,,486.18,95092321,Dept of Revenue Arizona, Phoenix AZ,State of Arizona,0.331,No
2128,41055396,"A&A NORTH AMERICAN FINANCIAL, LLC","2075 W BIG BEAVER, STE 200",TROY,MI,48084,US,,26.2,93668244,Greens and Grains,2800 W Big Beaver Rd Troy MI,Greens and Grains,0.4616,No
2129,41055402,"WELTMAN, WEINBERG & REIS CO, LPA","312 ELM ST, STE 1200",CINCINNATI,OH,45202,US,,2131.19,91192145,"Metromed, LLC",312 Elm St Ste 2200 Cincinnati OH,"Metromed, LLC",0.5235,No
2130,41055405,COURT OFFICER ZACHARY ROMANO,PO BOX 565,WHITEHOUSE STATION,NJ,08889,US,,3071.69,41250762,Quick Chek Corporation,3 Old Highway 28 Whitehouse Station NJ,Murphy USA Inc.,0.3866,No
2131,41055416,"1 STOP MONEY CENTERS, LLC",PO BOX 51900,MESA,AZ,85208,US,,356.94,20141404,City of Mesa,20 E Main St Mesa AZ,City of Mesa,0.2474,No
2132,41055455,"STATEWIDE COLLECTIONS, LLC","301 N JEFFERS, RM 207",NORTH PLATTE,NE,69101,US,,50.730000000000004,36244908,The North Platte Area Children's Museum,314 N Jeffers St North Platte NE,The North Platte Area Children's Museum,0.4825,No
2133,41055486,PORTFOLIO RECOVERY ASSOCIATES,1819 FARNAM STREET,OMAHA,NE,68183,US,,319.92,76981265,City of Omaha,1819 Farnam St Rm 300 Omaha NE,City of Omaha,0.6039,No
2134,41055488,MACOMB ORTHOPEDIC SURGEONS,"1637 W BIG BEAVER RD, STE F",TROY,MI,48084,US,,2252.02,93668244,Greens and Grains,2800 W Big Beaver Rd Troy MI,Greens and Grains,0.4525,No
2135,41055501,WFC - ROCKFORD,"5301 E STATE ST, STE 109",ROCKFORD,IL,61108,US,,167.0,74565755,City of Rockford,425 E State St Rockford IL,City of Rockford,0.6175,No
2136,41055503,POST LAKE LENDING,PO BOX 9090,MESA,AZ,85214,US,,2535.88,20141404,City of Mesa,20 E Main St Mesa AZ,City of Mesa,0.2621,No
2137,41055504,"MILLER AND STEENO, PC","13690 RIVERPORT DR, STE 250",MARYLAND HEIGHTS,MO,63043,US,,1230.35,105640457,Elsevier Inc.,3251 Riverport Ln Maryland Heights MO,RELX PLC,0.421,No
2138,41055520,STEVEN E VOSKUIL,116 WILLOW CREEK LN,HUMMELSTOWN,PA,17036,US,399-58-7249,75803.89,62365950,Edgescapes Professional Landscaping LLC,7208 Redtop Rd Hummelstown PA,Edgescapes Professional Landscaping LLC,0.2624,No
2139,41055521,LUCY O'MALLEY BRADY,243 COE RD,CLARENDON HILLS,IL,60514,US,501-70-3870,72214.14,7243949,Jeffrey Krames Literary Services,258 Coe Rd Clarendon Hills IL,Jeffrey Krames Literary Services,0.5135,No
2140,41055536,COMMERCIAL ADJUSTMENT COMPANY,PO BOX 57,ASTORIA,OR,97103,US,,656.77,942532144,"First Multipurpose Services, LLC",2525 Astoria Blvd Ste 1 Astoria NY,"First Multipurpose Services, LLC",0.3472,No
2141,41055540,K EDWARD SAFIR,"285 PEACHTREE CENTER AVE NE, STE 16",ATLANTA,GA,30303,US,,738.46,59010012,Wall Street Deli Inc,303 Peachtree Center Ave Atlanta GA,Wall Street Deli Inc,0.3814,No
2142,41055544,MONROE COUNTY SHERIFF'S OFFICE,"130 SOUTH PLYMOUTH AVE, PSB 5TH FL",ROCHESTER,NY,14614,US,,2367.3,964345057,Monroe County Sheriffs Foundation,130 S Plymouth Ave # 100 Rochester NY,Monroe County Sheriffs Foundation,0.5599,No
2143,41055546,THOMAS J KUHN,410 EAST 57 STREET,NEW YORK,NY,10022,US,084-60-0818,63228.020000000004,114957263,Osteria 57,57 W 10th St Frnt 1 New York NY,Osteria 57,0.3562,No
2144,41055563,OTTER LOANS,PO BOX 15010,MESA,AZ,85211,US,,1581.39,99322974,"1 Trust, LLC",15010 Lakefair Dr Richmond TX,"1 Trust, LLC",0.2795,No
2145,41055570,CAPITAL ONE BANK (USA),"7901 SW 6TH COURT, STE 130",PLANTATION,FL,33324,US,,1751.1599999999999,147762764,Capital One Bank,1680 Capital One Dr Mc Lean VA,Capital One Financial Corporation,0.2846,No
2146,41055573,CREDIT ACCEPTANCE CORPORATION,"1990 E ALGONQUIN RD, STE 180",SCHAUMBURG,IL,60173,US,,499.27,68931539,Maxfield's Pancake and Waffle House,700 E Schaumburg Rd Schaumburg IL,Maxfield's Pancake and Waffle House,0.3393,No
2147,41055576,SINGING RIVER FCU,6006 HIGHWAY 63,MOSS POINT,MS,39563,US,,526.06,966291841,N & M Inc,6016b Highway 63 Moss Point MS,N & M Inc,0.4545,No
2148,41055577,"UNITED MEDICAL RECOVERY, LLC",PO BOX 22685,JACKSON,MS,39225,US,,878.78,30306595,United States Department of Justice,525 E Capitol St Jackson MS,Government of The United States,0.3135,No
2149,41055578,TODAY CASH,PO BOX 15010,MESA,AZ,85211,US,,432.7,99322974,"1 Trust, LLC",15010 Lakefair Dr Richmond TX,"1 Trust, LLC",0.2795,No
2150,41055586,JACKSON COUNTY COMMON PLEAS COURT,226 EAST MAIN STREET,JACKSON,OH,45640,US,,8435.51,37527298,"Residential, Inc.",226 S Main St New Lexington OH,"Residential, Inc.",0.3929,No
2151,41055587,MERIT HEALTH RIVER OAKS,PO BOX 17235,MEMPHIS,TN,38187,US,,1873.0,40663360,Sloan Fluid Accessories Inc, Memphis TN,Sloan Fluid Accessories Inc,0.3626,No
2152,41055589,CRANE FINANCE,PO BOX 15010,MESA,AZ,85211,US,,584.09,99322974,"1 Trust, LLC",15010 Lakefair Dr Richmond TX,"1 Trust, LLC",0.2795,No
2153,41055596,KIRTLAND FEDERAL CREDIT UNION,1212 PENNSYLVANIA NE,ALBUQUERQUE,NM,87110,US,,357.78,10618510,U.S. Eagle Federal Credit Union,3939 Osuna Rd Ne Ste 300b Albuquerque NM,U.S. Eagle Federal Credit Union,0.4193,No
2154,41055598,"H&S FINANCIAL, INC.",PO BOX 4668,LOUISVILLE,KY,40204,US,,136.91,33002042,Boucher Elda Lee Organization/, Louisville KY,Boucher Elda Lee Organization/,0.3724,No
2155,41055599,"COUNTY OF FREDERICK, OFFICE OF TREA",PO BOX 220,WINCHESTER,VA,22604,US,,847.96,69372647,County of Frederick,107 N Kent St Winchester VA,County of Frederick,0.4985,No
2156,41055603,"V. T. VALLAS, OF COUNSEL ATTORNEY",PO BOX 150529,NASHVILLE,TN,37215,US,,2271.69,874503931,"Associated Packaging, Inc.", Nashville TN,"Associated Packaging, Inc.",0.3286,No
2157,41055605,PATRICK M CONNELLY,"30 COURTHOUSE SQUARE, STE 400",ROCKVILLE,MD,20850,US,,152.12,81097022,"400 Courthouse Square, Alexandria, LLC",400 Courthouse Sq Alexandria VA,"400 Courthouse Square, Alexandria, LLC",0.3807,No
2158,41055607,PRIMUS LAW,PO BOX 25727,SALT LAKE CITY,UT,84125,US,,412.64,42555422,Itto Sushi,12 W Broadway Salt Lake City UT,Itto Sushi,0.3432,No
2159,41055610,CECILIA AGUINALDO,"230 E 130TH ST, APT 116",LOS ANGELES,CA,90061,US,,97.43,806230806,"Cbre, Inc", Los Angeles CA,"Cbre, Inc",0.2989,No
2160,41055611,SYBIL ACKERMAN,338 ADAMS WAY,SAYVILLE,NY,11782,US,,300.0,131332434,Benjamin D Russo,73 Benson Ave Sayville NY,Benjamin D Russo,0.2868,No
2161,41055612,LAURA BROCKWEHL,3701 SACRAMENTO ST 312,SAN FRANCISCO,CA,94118,US,,75.41,166593496,Norms Pizza,3701 Marysville Blvd Sacramento CA,Norms Pizza,0.3753,No
2162,41055613,CITY OF CALUMET,204 PULASKI ROAD,CALUMET CITY,IL,60409,US,,225.0,80558003,Joshua Hill,104 Forestdale Park Calumet City IL,Joshua Hill,0.2942,No
2163,41055614,WENDY CONNELL,234 LE GRANDE BLVD,AURORA,IL,60506,US,,59.95,602461258,"Sam's West, Inc.",6201 S Aurora Pkwy Aurora CO,Walmart Inc.,0.2326,No
2164,41055615,ROSE DRAPER,2645 WELLINGTON CT,CONCORD,CA,94520,US,,50.0,809163884,Mel Services Incorporated,1070 Concord Ave Ste 112 Concord CA,Mel Services Incorporated,0.2573,No
2165,41055616,ALBINA GOMEZ,361 LAKEVIEW DR,PALMDALE,CA,93551,US,,50.92,187490557,T-World,2520 E Palmdale Blvd Palmdale CA,T-World,0.3249,No
2166,41055617,CHRISTINE HUGHES,13 TALIA RD,FLEMINGTON,NJ,08822,US,,60.0,809795862,Lennys Pizza,8 Reading Rd Ste 103 Flemington NJ,Lennys Pizza,0.305,No
2167,41055618,KAREN MORRILL,174 MAPLE ST #2,BURLINGTON,VT,05401,US,,89.0,93088612,Liana Redmond Psychotherapy LLC,1 Mill St Burlington VT,Liana Redmond Psychotherapy LLC,0.4028,No
2168,41055619,SANDY PAGANO,23 QUINCY CT N,GOLDENS BRG,NY,10526,US,,50.0,7998933,Granite City Electric Supply Co Inc,19 Quincy Ave Quincy MA,Granite City Electric Supply Co Inc,0.2413,No
2169,41055620,TRISTA TERRY,320 JAYMAR LN,CARLOTTA,CA,95528,US,,111.96,107913999,San Francisco Transport Specialist Inc.,608 Carlotta Cir Pinole CA,San Francisco Transport Specialist Inc.,0.2514,No
2170,41055621,THU VU,1326 S DOREEN WAY,SANTA ANA,CA,92704,US,,90.12,962593849,First American Financial Corporation,1 First American Way Santa Ana CA,First American Financial Corporation,0.3109,No
2171,41055622,KIMOY WRIGHT,19312 119TH AVE,SAINT ALBANS,NY,11412,US,,26.67,90532242,"Serving Those Serving, Inc.",1271 Saint Albans St N Saint Paul MN,"Serving Those Serving, Inc.",0.2565,No
2172,41055625,WISCONSIN DEPARTMENT OF AGRICULTURE,Box 93598,MILWAUKEE,WI,53293-0598,US,,250.0,117048943,Wisconsin Office of The State Treasurer, Milwaukee WI,State of Wisconsin,0.5185,No
2173,41055636,CREDIT ACCEPTANCE CORP,JUDICIAL CENTER  5 NORTH KENT ST,WINCHESTER,VA,22601,US,,1861.15,69372647,County of Frederick,107 N Kent St Winchester VA,County of Frederick,0.3681,No
2174,41055638,DICKSON COUNTY GENERAL SESSIONS COU,1 COURT SQ,CHARLOTTE,TN,37036,US,,1326.71,785023995,"Fayette County Chamber of Commerce, Inc.",120 E Court Sq Ste 1 Somerville TN,"Fayette County Chamber of Commerce, Inc.",0.3866,No
2177,41055645,NC DIVISION OF EMPLOYMENT SECURITY,PO BOX 25903,RALEIGH,NC,27611,US,,618.5699999999999,117043171,North Carolina Department of Revenue, Raleigh NC,State of North Carolina,0.3609,No
2178,41055647,"JORMANDY, LLC",497 CUMBERLAND ST,BRISTOL,VA,24201,US,,65.96,59556445,City Treasurer,497 Cumberland St Ste 102 Bristol VA,City Treasurer,0.609,No
2180,41055652,UNITED CREDIT OF YAZOO CITY,205 S MAIN ST,YAZOO CITY,MS,39194,US,,729.16,71518540,Popeyes Louisiana,1720 Carson Dr Yazoo City MS,Popeyes Louisiana,0.3823,No
2181,41055653,SANJUANA BENUSA,4920 KITCHELL WAY,FORT COLLINS,CO,80524,US,,113.03,24588930,The Downtown Club of Fort Collins, Fort Collins CO,The Downtown Club of Fort Collins,0.3399,No
2182,41055654,STEVE EHRICH,5 TORRENCE DR,LIVINGSTON,NJ,07039,US,,69.5,87284808,Val Pak of Essex-Morris Inc,600 S Livingston Ave Livingston NJ,Val Pak of Essex-Morris Inc,0.3571,No
