Region,Country,Store,SKU,date,quantity
APAC,Australia,Store12,computer-18 inch,2021-04-29,123
APAC,Australia,Store12,computer-15 inch,2021-04-29,196
APAC,Australia,Store11,phone-black,2021-04-30,52
APAC,Australia,Store11,phone-white,2021-04-30,190
APAC,Australia,Store11,computer-18 inch,2021-04-30,201
APAC,Australia,Store11,computer-15 inch,2021-04-30,157
APAC,Australia,Store12,phone-black,2021-04-30,199
APAC,Australia,Store12,phone-white,2021-04-30,191
APAC,Australia,Store12,computer-18 inch,2021-04-30,147
APAC,Australia,Store12,computer-15 inch,2021-04-30,176
APAC,Australia,Store11,phone-black,2021-05-01,70
APAC,Australia,Store11,phone-white,2021-05-01,157
APAC,Australia,Store11,computer-18 inch,2021-05-01,248
APAC,Australia,Store11,computer-15 inch,2021-05-01,98
APAC,Australia,Store12,phone-black,2021-05-01,180
APAC,Australia,Store12,phone-white,2021-05-01,166
APAC,Australia,Store12,computer-18 inch,2021-05-01,114
APAC,Australia,Store12,computer-15 inch,2021-05-01,87
APAC,Australia,Store11,phone-black,2021-05-02,68
APAC,Australia,Store11,phone-white,2021-05-02,96
APAC,Australia,Store11,computer-18 inch,2021-05-02,193
APAC,Australia,Store11,computer-15 inch,2021-05-02,166
APAC,Australia,Store12,phone-black,2021-05-02,152
APAC,Australia,Store12,phone-white,2021-05-02,87
APAC,Australia,Store12,computer-18 inch,2021-05-02,103
APAC,Australia,Store12,computer-15 inch,2021-05-02,208
APAC,Australia,Store11,phone-black,2021-05-03,42
APAC,Australia,Store11,phone-white,2021-05-03,146
APAC,Australia,Store11,computer-18 inch,2021-05-03,116
APAC,Australia,Store11,computer-15 inch,2021-05-03,118
APAC,Australia,Store12,phone-black,2021-05-03,141
APAC,Australia,Store12,phone-white,2021-05-03,264
APAC,Australia,Store12,computer-18 inch,2021-05-03,136
APAC,Australia,Store12,computer-15 inch,2021-05-03,150
APAC,Australia,Store11,phone-black,2021-05-04,48
APAC,Australia,Store11,phone-white,2021-05-04,119
APAC,Australia,Store11,computer-18 inch,2021-05-04,224
APAC,Australia,Store11,computer-15 inch,2021-05-04,163
APAC,Australia,Store12,phone-black,2021-05-04,147
APAC,Australia,Store12,phone-white,2021-05-04,146
APAC,Australia,Store12,computer-18 inch,2021-05-04,162
APAC,Australia,Store12,computer-15 inch,2021-05-04,196
APAC,Australia,Store11,phone-black,2021-05-05,69
APAC,Australia,Store11,phone-white,2021-05-05,123
APAC,Australia,Store11,computer-18 inch,2021-05-05,260
APAC,Australia,Store11,computer-15 inch,2021-05-05,171
APAC,Australia,Store12,phone-black,2021-05-05,183
APAC,Australia,Store12,phone-white,2021-05-05,196
APAC,Australia,Store12,computer-18 inch,2021-05-05,99
APAC,Australia,Store12,computer-15 inch,2021-05-05,257
APAC,Australia,Store11,phone-black,2021-05-06,55
APAC,Australia,Store11,phone-white,2021-05-06,92
APAC,Australia,Store11,computer-18 inch,2021-05-06,177
APAC,Australia,Store11,computer-15 inch,2021-05-06,143
APAC,Australia,Store12,phone-black,2021-05-06,159
APAC,Australia,Store12,phone-white,2021-05-06,109
APAC,Australia,Store12,computer-18 inch,2021-05-06,120
APAC,Australia,Store12,computer-15 inch,2021-05-06,160
APAC,Australia,Store11,phone-black,2021-05-07,59
APAC,Australia,Store11,phone-white,2021-05-07,125
APAC,Australia,Store11,computer-18 inch,2021-05-07,156
APAC,Australia,Store11,computer-15 inch,2021-05-07,144
APAC,Australia,Store12,phone-black,2021-05-07,107
APAC,Australia,Store12,phone-white,2021-05-07,46
APAC,Australia,Store12,computer-18 inch,2021-05-07,73
APAC,Australia,Store12,computer-15 inch,2021-05-07,66
APAC,Australia,Store11,phone-black,2021-05-08,35
APAC,Australia,Store11,phone-white,2021-05-08,158
APAC,Australia,Store11,computer-18 inch,2021-05-08,245
APAC,Australia,Store11,computer-15 inch,2021-05-08,114
APAC,Australia,Store12,phone-black,2021-05-08,85
APAC,Australia,Store12,phone-white,2021-05-08,226
APAC,Australia,Store12,computer-18 inch,2021-05-08,120
APAC,Australia,Store12,computer-15 inch,2021-05-08,149
APAC,Australia,Store11,phone-black,2021-05-09,45
APAC,Australia,Store11,phone-white,2021-05-09,130
APAC,Australia,Store11,computer-18 inch,2021-05-09,210
APAC,Australia,Store11,computer-15 inch,2021-05-09,79
APAC,Australia,Store12,phone-black,2021-05-09,186
APAC,Australia,Store12,phone-white,2021-05-09,163
APAC,Australia,Store12,computer-18 inch,2021-05-09,110
APAC,Australia,Store12,computer-15 inch,2021-05-09,291
APAC,Australia,Store11,phone-black,2021-05-10,55
APAC,Australia,Store11,phone-white,2021-05-10,99
APAC,Australia,Store11,computer-18 inch,2021-05-10,129
APAC,Australia,Store11,computer-15 inch,2021-05-10,193
APAC,Australia,Store12,phone-black,2021-05-10,248
APAC,Australia,Store12,phone-white,2021-05-10,170
APAC,Australia,Store12,computer-18 inch,2021-05-10,134
APAC,Australia,Store12,computer-15 inch,2021-05-10,228
APAC,Australia,Store11,phone-black,2021-05-11,46
APAC,Australia,Store11,phone-white,2021-05-11,75
APAC,Australia,Store11,computer-18 inch,2021-05-11,165
APAC,Australia,Store11,computer-15 inch,2021-05-11,138
APAC,Australia,Store12,phone-black,2021-05-11,158
APAC,Australia,Store12,phone-white,2021-05-11,196
APAC,Australia,Store12,computer-18 inch,2021-05-11,78
APAC,Australia,Store12,computer-15 inch,2021-05-11,182
APAC,Australia,Store11,phone-black,2021-05-12,42
APAC,Australia,Store11,phone-white,2021-05-12,136
APAC,Australia,Store11,computer-18 inch,2021-05-12,184
APAC,Australia,Store11,computer-15 inch,2021-05-12,111
APAC,Australia,Store12,phone-black,2021-05-12,202
APAC,Australia,Store12,phone-white,2021-05-12,137
APAC,Australia,Store12,computer-18 inch,2021-05-12,176
APAC,Australia,Store12,computer-15 inch,2021-05-12,170
APAC,Australia,Store11,phone-black,2021-05-13,66
APAC,Australia,Store11,phone-white,2021-05-13,90
APAC,Australia,Store11,computer-18 inch,2021-05-13,201
APAC,Australia,Store11,computer-15 inch,2021-05-13,132
APAC,Australia,Store12,phone-black,2021-05-13,206
APAC,Australia,Store12,phone-white,2021-05-13,95
APAC,Australia,Store12,computer-18 inch,2021-05-13,92
APAC,Australia,Store12,computer-15 inch,2021-05-13,200
APAC,Australia,Store11,phone-black,2021-05-14,39
APAC,Australia,Store11,phone-white,2021-05-14,101
APAC,Australia,Store11,computer-18 inch,2021-05-14,270
APAC,Australia,Store11,computer-15 inch,2021-05-14,134
APAC,Australia,Store12,phone-black,2021-05-14,155
APAC,Australia,Store12,phone-white,2021-05-14,126
APAC,Australia,Store12,computer-18 inch,2021-05-14,141
APAC,Australia,Store12,computer-15 inch,2021-05-14,123
APAC,Australia,Store11,phone-black,2021-05-15,39
APAC,Australia,Store11,phone-white,2021-05-15,103
APAC,Australia,Store11,computer-18 inch,2021-05-15,195
APAC,Australia,Store11,computer-15 inch,2021-05-15,137
APAC,Australia,Store12,phone-black,2021-05-15,220
APAC,Australia,Store12,phone-white,2021-05-15,126
APAC,Australia,Store12,computer-18 inch,2021-05-15,122
APAC,Australia,Store12,computer-15 inch,2021-05-15,107
APAC,Australia,Store11,phone-black,2021-05-16,66
APAC,Australia,Store11,phone-white,2021-05-16,81
APAC,Australia,Store11,computer-18 inch,2021-05-16,172
APAC,Australia,Store11,computer-15 inch,2021-05-16,113
APAC,Australia,Store12,phone-black,2021-05-16,135
APAC,Australia,Store12,phone-white,2021-05-16,142
APAC,Australia,Store12,computer-18 inch,2021-05-16,108
APAC,Australia,Store12,computer-15 inch,2021-05-16,82
APAC,Australia,Store11,phone-black,2021-05-17,66
APAC,Australia,Store11,phone-white,2021-05-17,127
APAC,Australia,Store11,computer-18 inch,2021-05-17,241
APAC,Australia,Store11,computer-15 inch,2021-05-17,108
APAC,Australia,Store12,phone-black,2021-05-17,85
APAC,Australia,Store12,phone-white,2021-05-17,40
APAC,Australia,Store12,computer-18 inch,2021-05-17,155
APAC,Australia,Store12,computer-15 inch,2021-05-17,158
APAC,Australia,Store11,phone-black,2021-05-18,48
APAC,Australia,Store11,phone-white,2021-05-18,120
APAC,Australia,Store11,computer-18 inch,2021-05-18,112
APAC,Australia,Store11,computer-15 inch,2021-05-18,24
APAC,Australia,Store12,phone-black,2021-05-18,192
APAC,Australia,Store12,phone-white,2021-05-18,95
APAC,Australia,Store12,computer-18 inch,2021-05-18,154
APAC,Australia,Store12,computer-15 inch,2021-05-18,209
APAC,Australia,Store11,phone-black,2021-05-19,67
APAC,Australia,Store11,phone-white,2021-05-19,160
APAC,Australia,Store11,computer-18 inch,2021-05-19,102
APAC,Australia,Store11,computer-15 inch,2021-05-19,133
APAC,Australia,Store12,phone-black,2021-05-19,209
APAC,Australia,Store12,phone-white,2021-05-19,219
APAC,Australia,Store12,computer-18 inch,2021-05-19,52
APAC,Australia,Store12,computer-15 inch,2021-05-19,222
APAC,Australia,Store11,phone-black,2021-05-20,60
APAC,Australia,Store11,phone-white,2021-05-20,174
APAC,Australia,Store11,computer-18 inch,2021-05-20,263
APAC,Australia,Store11,computer-15 inch,2021-05-20,114
APAC,Australia,Store12,phone-black,2021-05-20,234
APAC,Australia,Store12,phone-white,2021-05-20,173
APAC,Australia,Store12,computer-18 inch,2021-05-20,108
APAC,Australia,Store12,computer-15 inch,2021-05-20,108
APAC,Australia,Store11,phone-black,2021-05-21,49
APAC,Australia,Store11,phone-white,2021-05-21,105
APAC,Australia,Store11,computer-18 inch,2021-05-21,229
APAC,Australia,Store11,computer-15 inch,2021-05-21,158
APAC,Australia,Store12,phone-black,2021-05-21,101
APAC,Australia,Store12,phone-white,2021-05-21,180
APAC,Australia,Store12,computer-18 inch,2021-05-21,106
APAC,Australia,Store12,computer-15 inch,2021-05-21,152
APAC,Australia,Store11,phone-black,2021-05-22,39
APAC,Australia,Store11,phone-white,2021-05-22,127
APAC,Australia,Store11,computer-18 inch,2021-05-22,88
APAC,Australia,Store11,computer-15 inch,2021-05-22,85
APAC,Australia,Store12,phone-black,2021-05-22,114
APAC,Australia,Store12,phone-white,2021-05-22,146
APAC,Australia,Store12,computer-18 inch,2021-05-22,169
APAC,Australia,Store12,computer-15 inch,2021-05-22,184
APAC,Australia,Store11,phone-black,2021-05-23,59
APAC,Australia,Store11,phone-white,2021-05-23,110
APAC,Australia,Store11,computer-18 inch,2021-05-23,154
APAC,Australia,Store11,computer-15 inch,2021-05-23,123
APAC,Australia,Store12,phone-black,2021-05-23,199
APAC,Australia,Store12,phone-white,2021-05-23,195
APAC,Australia,Store12,computer-18 inch,2021-05-23,115
APAC,Australia,Store12,computer-15 inch,2021-05-23,191
APAC,Australia,Store11,phone-black,2021-05-24,29
APAC,Australia,Store11,phone-white,2021-05-24,82
APAC,Australia,Store11,computer-18 inch,2021-05-24,217
APAC,Australia,Store11,computer-15 inch,2021-05-24,44
APAC,Australia,Store12,phone-black,2021-05-24,164
APAC,Australia,Store12,phone-white,2021-05-24,218
APAC,Australia,Store12,computer-18 inch,2021-05-24,151
APAC,Australia,Store12,computer-15 inch,2021-05-24,151
APAC,Australia,Store11,phone-black,2021-05-25,67
APAC,Australia,Store11,phone-white,2021-05-25,84
APAC,Australia,Store11,computer-18 inch,2021-05-25,151
APAC,Australia,Store11,computer-15 inch,2021-05-25,146
APAC,Australia,Store12,phone-black,2021-05-25,204
APAC,Australia,Store12,phone-white,2021-05-25,224
APAC,Australia,Store12,computer-18 inch,2021-05-25,96
APAC,Australia,Store12,computer-15 inch,2021-05-25,218
APAC,Australia,Store11,phone-black,2021-05-26,90
APAC,Australia,Store11,phone-white,2021-05-26,118
APAC,Australia,Store11,computer-18 inch,2021-05-26,152
APAC,Australia,Store11,computer-15 inch,2021-05-26,179
APAC,Australia,Store12,phone-black,2021-05-26,270
APAC,Australia,Store12,phone-white,2021-05-26,106
APAC,Australia,Store12,computer-18 inch,2021-05-26,48
APAC,Australia,Store12,computer-15 inch,2021-05-26,199
APAC,Australia,Store11,phone-black,2021-05-27,58
APAC,Australia,Store11,phone-white,2021-05-27,156
APAC,Australia,Store11,computer-18 inch,2021-05-27,168
APAC,Australia,Store11,computer-15 inch,2021-05-27,110
APAC,Australia,Store12,phone-black,2021-05-27,115
APAC,Australia,Store12,phone-white,2021-05-27,106
APAC,Australia,Store12,computer-18 inch,2021-05-27,130
APAC,Australia,Store12,computer-15 inch,2021-05-27,121
APAC,Australia,Store11,phone-black,2021-05-28,50
APAC,Australia,Store11,phone-white,2021-05-28,120
APAC,Australia,Store11,computer-18 inch,2021-05-28,158
APAC,Australia,Store11,computer-15 inch,2021-05-28,97
APAC,Australia,Store12,phone-black,2021-05-28,204
APAC,Australia,Store12,phone-white,2021-05-28,184
APAC,Australia,Store12,computer-18 inch,2021-05-28,69
APAC,Australia,Store12,computer-15 inch,2021-05-28,174
APAC,Australia,Store11,phone-black,2021-05-29,37
APAC,Australia,Store11,phone-white,2021-05-29,113
APAC,Australia,Store11,computer-18 inch,2021-05-29,138
APAC,Australia,Store11,computer-15 inch,2021-05-29,98
APAC,Australia,Store12,phone-black,2021-05-29,155
APAC,Australia,Store12,phone-white,2021-05-29,112
APAC,Australia,Store12,computer-18 inch,2021-05-29,68
APAC,Australia,Store12,computer-15 inch,2021-05-29,155
APAC,Australia,Store11,phone-black,2021-05-30,56
APAC,Australia,Store11,phone-white,2021-05-30,134
APAC,Australia,Store11,computer-18 inch,2021-05-30,211
APAC,Australia,Store11,computer-15 inch,2021-05-30,102
APAC,Australia,Store12,phone-black,2021-05-30,101
APAC,Australia,Store12,phone-white,2021-05-30,143
APAC,Australia,Store12,computer-18 inch,2021-05-30,196
APAC,Australia,Store12,computer-15 inch,2021-05-30,95
APAC,Australia,Store11,phone-black,2021-05-31,65
APAC,Australia,Store11,phone-white,2021-05-31,111
APAC,Australia,Store11,computer-18 inch,2021-05-31,262
APAC,Australia,Store11,computer-15 inch,2021-05-31,160
APAC,Australia,Store12,phone-black,2021-05-31,121
APAC,Australia,Store12,phone-white,2021-05-31,163
APAC,Australia,Store12,computer-18 inch,2021-05-31,142
APAC,Australia,Store12,computer-15 inch,2021-05-31,198
APAC,Australia,Store11,phone-black,2021-06-01,55
APAC,Australia,Store11,phone-white,2021-06-01,113
APAC,Australia,Store11,computer-18 inch,2021-06-01,147
APAC,Australia,Store11,computer-15 inch,2021-06-01,147
APAC,Australia,Store12,phone-black,2021-06-01,145
APAC,Australia,Store12,phone-white,2021-06-01,199
APAC,Australia,Store12,computer-18 inch,2021-06-01,115
APAC,Australia,Store12,computer-15 inch,2021-06-01,134
APAC,Australia,Store11,phone-black,2021-06-02,68
APAC,Australia,Store11,phone-white,2021-06-02,103
APAC,Australia,Store11,computer-18 inch,2021-06-02,144
APAC,Australia,Store11,computer-15 inch,2021-06-02,193
APAC,Australia,Store12,phone-black,2021-06-02,209
APAC,Australia,Store12,phone-white,2021-06-02,158
APAC,Australia,Store12,computer-18 inch,2021-06-02,141
APAC,Australia,Store12,computer-15 inch,2021-06-02,263
APAC,Australia,Store11,phone-black,2021-06-03,76
APAC,Australia,Store11,phone-white,2021-06-03,155
APAC,Australia,Store11,computer-18 inch,2021-06-03,169
APAC,Australia,Store11,computer-15 inch,2021-06-03,124
APAC,Australia,Store12,phone-black,2021-06-03,63
APAC,Australia,Store12,phone-white,2021-06-03,87
APAC,Australia,Store12,computer-18 inch,2021-06-03,95
APAC,Australia,Store12,computer-15 inch,2021-06-03,202
APAC,Australia,Store11,phone-black,2021-06-04,75
APAC,Australia,Store11,phone-white,2021-06-04,89
APAC,Australia,Store11,computer-18 inch,2021-06-04,125
APAC,Australia,Store11,computer-15 inch,2021-06-04,101
APAC,Australia,Store12,phone-black,2021-06-04,164
APAC,Australia,Store12,phone-white,2021-06-04,123
APAC,Australia,Store12,computer-18 inch,2021-06-04,126
APAC,Australia,Store12,computer-15 inch,2021-06-04,117
APAC,Australia,Store11,phone-black,2021-06-05,68
APAC,Australia,Store11,phone-white,2021-06-05,84
APAC,Australia,Store11,computer-18 inch,2021-06-05,100
APAC,Australia,Store11,computer-15 inch,2021-06-05,172
APAC,Australia,Store12,phone-black,2021-06-05,159
APAC,Australia,Store12,phone-white,2021-06-05,61
APAC,Australia,Store12,computer-18 inch,2021-06-05,144
APAC,Australia,Store12,computer-15 inch,2021-06-05,164
APAC,Australia,Store11,phone-black,2021-06-06,52
APAC,Australia,Store11,phone-white,2021-06-06,112
APAC,Australia,Store11,computer-18 inch,2021-06-06,137
APAC,Australia,Store11,computer-15 inch,2021-06-06,134
APAC,Australia,Store12,phone-black,2021-06-06,132
APAC,Australia,Store12,phone-white,2021-06-06,175
APAC,Australia,Store12,computer-18 inch,2021-06-06,98
APAC,Australia,Store12,computer-15 inch,2021-06-06,171
APAC,Australia,Store11,phone-black,2021-06-07,14
APAC,Australia,Store11,phone-white,2021-06-07,110
APAC,Australia,Store11,computer-18 inch,2021-06-07,153
APAC,Australia,Store11,computer-15 inch,2021-06-07,79
APAC,Australia,Store12,phone-black,2021-06-07,68
APAC,Australia,Store12,phone-white,2021-06-07,105
APAC,Australia,Store12,computer-18 inch,2021-06-07,96
APAC,Australia,Store12,computer-15 inch,2021-06-07,206
APAC,Australia,Store11,phone-black,2021-06-08,27
APAC,Australia,Store11,phone-white,2021-06-08,85
APAC,Australia,Store11,computer-18 inch,2021-06-08,160
APAC,Australia,Store11,computer-15 inch,2021-06-08,117
APAC,Australia,Store12,phone-black,2021-06-08,156
APAC,Australia,Store12,phone-white,2021-06-08,135
APAC,Australia,Store12,computer-18 inch,2021-06-08,141
APAC,Australia,Store12,computer-15 inch,2021-06-08,190
APAC,Australia,Store11,phone-black,2021-06-09,72
APAC,Australia,Store11,phone-white,2021-06-09,77
APAC,Australia,Store11,computer-18 inch,2021-06-09,192
APAC,Australia,Store11,computer-15 inch,2021-06-09,121
APAC,Australia,Store12,phone-black,2021-06-09,271
APAC,Australia,Store12,phone-white,2021-06-09,93
APAC,Australia,Store12,computer-18 inch,2021-06-09,113
APAC,Australia,Store12,computer-15 inch,2021-06-09,118
APAC,Australia,Store11,phone-black,2021-06-10,61
APAC,Australia,Store11,phone-white,2021-06-10,110
APAC,Australia,Store11,computer-18 inch,2021-06-10,233
APAC,Australia,Store11,computer-15 inch,2021-06-10,217
APAC,Australia,Store12,phone-black,2021-06-10,145
APAC,Australia,Store12,phone-white,2021-06-10,153
APAC,Australia,Store12,computer-18 inch,2021-06-10,117
APAC,Australia,Store12,computer-15 inch,2021-06-10,139
APAC,Australia,Store11,phone-black,2021-06-11,59
APAC,Australia,Store11,phone-white,2021-06-11,107
APAC,Australia,Store11,computer-18 inch,2021-06-11,184
APAC,Australia,Store11,computer-15 inch,2021-06-11,131
APAC,Australia,Store12,phone-black,2021-06-11,182
APAC,Australia,Store12,phone-white,2021-06-11,167
APAC,Australia,Store12,computer-18 inch,2021-06-11,109
APAC,Australia,Store12,computer-15 inch,2021-06-11,179
APAC,Australia,Store11,phone-black,2021-06-12,39
APAC,Australia,Store11,phone-white,2021-06-12,99
APAC,Australia,Store11,computer-18 inch,2021-06-12,195
APAC,Australia,Store11,computer-15 inch,2021-06-12,163
APAC,Australia,Store12,phone-black,2021-06-12,180
APAC,Australia,Store12,phone-white,2021-06-12,159
APAC,Australia,Store12,computer-18 inch,2021-06-12,93
